Uni,Caseload,Uni_Rate,Labour_Market_Region,Education_level,Year
1,3,4,LATROBE,EDU_LVL_UNI,2014
1,506,674.88,LATROBE,EDU_LVL_UNI,2014
1,321,428.14,LATROBE,EDU_LVL_UNI,2014
1,2,2.67,LATROBE,EDU_LVL_UNI,2014
1,8,16.19,MACEDON RANGES,EDU_LVL_UNI,2014
1,117,236.77,MACEDON RANGES,EDU_LVL_UNI,2014
1,55,111.3,MACEDON RANGES,EDU_LVL_UNI,2014
1,1,2.02,MACEDON RANGES,EDU_LVL_UNI,2014
1,1,5.14,MOUNT ALEXANDER,EDU_LVL_UNI,2014
1,23,118.3,MOUNT ALEXANDER,EDU_LVL_UNI,2014
1,32,164.6,MOUNT ALEXANDER,EDU_LVL_UNI,2014
1,31,24.44,MANNINGHAM,EDU_LVL_UNI,2014
1,1,0.79,MANNINGHAM,EDU_LVL_UNI,2014
1,433,341.36,MANNINGHAM,EDU_LVL_UNI,2014
1,106,83.57,MANNINGHAM,EDU_LVL_UNI,2014
1,1,0.79,MANNINGHAM,EDU_LVL_UNI,2014
1,76,82,MARIBYRNONG,EDU_LVL_UNI,2014
1,1,1.08,MARIBYRNONG,EDU_LVL_UNI,2014
1,394,425.13,MARIBYRNONG,EDU_LVL_UNI,2014
1,262,282.7,MARIBYRNONG,EDU_LVL_UNI,2014
1,3,3.24,MARIBYRNONG,EDU_LVL_UNI,2014
1,27,22.87,MAROONDAH,EDU_LVL_UNI,2014
1,3,2.54,MAROONDAH,EDU_LVL_UNI,2014
1,219,185.51,MAROONDAH,EDU_LVL_UNI,2014
1,189,160.1,MAROONDAH,EDU_LVL_UNI,2014
1,1,0.85,MAROONDAH,EDU_LVL_UNI,2014
1,104,59.71,MELBOURNE,EDU_LVL_UNI,2014
1,13,7.46,MELBOURNE,EDU_LVL_UNI,2014
1,691,396.71,MELBOURNE,EDU_LVL_UNI,2014
1,968,555.74,MELBOURNE,EDU_LVL_UNI,2014
1,1,0.57,MELBOURNE,EDU_LVL_UNI,2014
1,64,41.2,MELTON,EDU_LVL_UNI,2014
1,3,1.93,MELTON,EDU_LVL_UNI,2014
1,734,472.46,MELTON,EDU_LVL_UNI,2014
1,229,147.4,MELTON,EDU_LVL_UNI,2014
1,1,0.64,MELTON,EDU_LVL_UNI,2014
1,115,207.14,MILDURA,EDU_LVL_UNI,2014
1,1,1.8,MILDURA,EDU_LVL_UNI,2014
1,321,578.18,MILDURA,EDU_LVL_UNI,2014
1,146,262.97,MILDURA,EDU_LVL_UNI,2014
1,2,3.6,MILDURA,EDU_LVL_UNI,2014
1,15,33.97,MITCHELL,EDU_LVL_UNI,2014
1,195,441.67,MITCHELL,EDU_LVL_UNI,2014
1,82,185.73,MITCHELL,EDU_LVL_UNI,2014
1,1,2.26,MITCHELL,EDU_LVL_UNI,2014
1,29,274.5,STRATHBOGIE,EDU_LVL_UNI,2014
1,18,170.38,STRATHBOGIE,EDU_LVL_UNI,2014
1,50,24.96,MONASH,EDU_LVL_UNI,2014
1,764,381.43,MONASH,EDU_LVL_UNI,2014
1,398,198.71,MONASH,EDU_LVL_UNI,2014
1,32,24.9,MOONEE VALLEY,EDU_LVL_UNI,2014
1,402,312.78,MOONEE VALLEY,EDU_LVL_UNI,2014
1,227,176.62,MOONEE VALLEY,EDU_LVL_UNI,2014
1,3,2.33,MOONEE VALLEY,EDU_LVL_UNI,2014
1,1,4.35,GOLDEN PLAINS,EDU_LVL_UNI,2014
1,57,247.9,GOLDEN PLAINS,EDU_LVL_UNI,2014
1,48,208.76,GOLDEN PLAINS,EDU_LVL_UNI,2014
1,1,4.35,GOLDEN PLAINS,EDU_LVL_UNI,2014
1,6,37.84,HEPBURN,EDU_LVL_UNI,2014
1,57,359.5,HEPBURN,EDU_LVL_UNI,2014
1,35,220.74,HEPBURN,EDU_LVL_UNI,2014
1,1,6.31,HEPBURN,EDU_LVL_UNI,2014
1,9,26.15,MOORABOOL,EDU_LVL_UNI,2014
1,2,5.81,MOORABOOL,EDU_LVL_UNI,2014
1,121,351.55,MOORABOOL,EDU_LVL_UNI,2014
1,76,220.81,MOORABOOL,EDU_LVL_UNI,2014
1,1,2.91,MOORABOOL,EDU_LVL_UNI,2014
1,115,63.65,MORELAND,EDU_LVL_UNI,2014
1,5,2.77,MORELAND,EDU_LVL_UNI,2014
1,817,452.2,MORELAND,EDU_LVL_UNI,2014
1,427,236.34,MORELAND,EDU_LVL_UNI,2014
1,52,31.46,MORNINGTON PENINSULA,EDU_LVL_UNI,2014
1,2,1.21,MORNINGTON PENINSULA,EDU_LVL_UNI,2014
1,635,384.12,MORNINGTON PENINSULA,EDU_LVL_UNI,2014
1,250,151.23,MORNINGTON PENINSULA,EDU_LVL_UNI,2014
1,2,1.21,MORNINGTON PENINSULA,EDU_LVL_UNI,2014
1,6,9.24,NILLUMBIK,EDU_LVL_UNI,2014
1,158,243.2,NILLUMBIK,EDU_LVL_UNI,2014
1,84,129.3,NILLUMBIK,EDU_LVL_UNI,2014
1,2,17,ARARAT,EDU_LVL_UNI,2014
1,48,407.91,ARARAT,EDU_LVL_UNI,2014
1,14,118.97,ARARAT,EDU_LVL_UNI,2014
1,32,279.7,NORTHERN GRAMPIANS,EDU_LVL_UNI,2014
1,29,253.48,NORTHERN GRAMPIANS,EDU_LVL_UNI,2014
1,1,15.14,YARRIAMBIACK,EDU_LVL_UNI,2014
1,35,529.95,YARRIAMBIACK,EDU_LVL_UNI,2014
1,10,151.41,YARRIAMBIACK,EDU_LVL_UNI,2014
1,101,89.56,PORT PHILLIP,EDU_LVL_UNI,2014
1,4,3.55,PORT PHILLIP,EDU_LVL_UNI,2014
1,613,543.6,PORT PHILLIP,EDU_LVL_UNI,2014
1,359,318.35,PORT PHILLIP,EDU_LVL_UNI,2014
1,1,0.89,PORT PHILLIP,EDU_LVL_UNI,2014
1,5,25.47,GLENELG,EDU_LVL_UNI,2014
1,1,5.09,GLENELG,EDU_LVL_UNI,2014
1,55,280.13,GLENELG,EDU_LVL_UNI,2014
1,38,193.55,GLENELG,EDU_LVL_UNI,2014
1,6,37.61,SOUTHERN GRAMPIANS,EDU_LVL_UNI,2014
1,59,369.8,SOUTHERN GRAMPIANS,EDU_LVL_UNI,2014
1,29,181.77,SOUTHERN GRAMPIANS,EDU_LVL_UNI,2014
1,93,80.08,STONNINGTON,EDU_LVL_UNI,2014
1,5,4.31,STONNINGTON,EDU_LVL_UNI,2014
1,645,555.39,STONNINGTON,EDU_LVL_UNI,2014
1,250,215.27,STONNINGTON,EDU_LVL_UNI,2014
1,16,74.5,COLAC-OTWAY,EDU_LVL_UNI,2014
1,81,377.15,COLAC-OTWAY,EDU_LVL_UNI,2014
1,35,162.97,COLAC-OTWAY,EDU_LVL_UNI,2014
1,1,4.66,COLAC-OTWAY,EDU_LVL_UNI,2014
1,11,34.2,SURF COAST,EDU_LVL_UNI,2014
1,87,270.52,SURF COAST,EDU_LVL_UNI,2014
1,36,111.94,SURF COAST,EDU_LVL_UNI,2014
1,1,3.11,SURF COAST,EDU_LVL_UNI,2014
1,1,16.44,BULOKE,EDU_LVL_UNI,2014
1,9,148,BULOKE,EDU_LVL_UNI,2014
1,15,246.67,BULOKE,EDU_LVL_UNI,2014
1,2,18.97,GANNAWARRA,EDU_LVL_UNI,2014
1,38,360.44,GANNAWARRA,EDU_LVL_UNI,2014
1,13,123.31,GANNAWARRA,EDU_LVL_UNI,2014
1,19,91.1,SWAN HILL,EDU_LVL_UNI,2014
1,1,4.79,SWAN HILL,EDU_LVL_UNI,2014
1,85,407.57,SWAN HILL,EDU_LVL_UNI,2014
1,29,139.05,SWAN HILL,EDU_LVL_UNI,2014
1,12,95.02,ALPINE,EDU_LVL_UNI,2014
1,8,63.35,ALPINE,EDU_LVL_UNI,2014
1,12,40.53,MOIRA,EDU_LVL_UNI,2014
1,93,314.1,MOIRA,EDU_LVL_UNI,2014
1,80,270.19,MOIRA,EDU_LVL_UNI,2014
1,4,13.77,WANGARATTA,EDU_LVL_UNI,2014
1,1,3.44,WANGARATTA,EDU_LVL_UNI,2014
1,48,165.28,WANGARATTA,EDU_LVL_UNI,2014
1,23,79.2,WANGARATTA,EDU_LVL_UNI,2014
1,2,12.5,CORANGAMITE,EDU_LVL_UNI,2014
1,26,162.53,CORANGAMITE,EDU_LVL_UNI,2014
1,19,118.77,CORANGAMITE,EDU_LVL_UNI,2014
1,1,6.25,CORANGAMITE,EDU_LVL_UNI,2014
1,29,172.54,MOYNE,EDU_LVL_UNI,2014
1,10,59.5,MOYNE,EDU_LVL_UNI,2014
1,12,34.38,WARRNAMBOOL,EDU_LVL_UNI,2014
1,1,2.86,WARRNAMBOOL,EDU_LVL_UNI,2014
1,109,312.28,WARRNAMBOOL,EDU_LVL_UNI,2014
1,63,180.49,WARRNAMBOOL,EDU_LVL_UNI,2014
1,10,22.69,WELLINGTON,EDU_LVL_UNI,2014
1,138,313.13,WELLINGTON,EDU_LVL_UNI,2014
1,46,104.38,WELLINGTON,EDU_LVL_UNI,2014
1,2,4.54,WELLINGTON,EDU_LVL_UNI,2014
1,38,21.53,WHITEHORSE,EDU_LVL_UNI,2014
1,4,2.27,WHITEHORSE,EDU_LVL_UNI,2014
1,449,254.39,WHITEHORSE,EDU_LVL_UNI,2014
1,286,162.04,WHITEHORSE,EDU_LVL_UNI,2014
1,2,1.13,WHITEHORSE,EDU_LVL_UNI,2014
1,41,18.37,WHITTLESEA,EDU_LVL_UNI,2014
1,649,290.72,WHITTLESEA,EDU_LVL_UNI,2014
1,344,154.09,WHITTLESEA,EDU_LVL_UNI,2014
1,2,0.9,WHITTLESEA,EDU_LVL_UNI,2014
1,2,12.23,INDIGO,EDU_LVL_UNI,2014
1,25,152.85,INDIGO,EDU_LVL_UNI,2014
1,14,85.6,INDIGO,EDU_LVL_UNI,2014
1,14,234.04,TOWONG,EDU_LVL_UNI,2014
1,2,33.43,TOWONG,EDU_LVL_UNI,2014
1,35,84.37,WODONGA,EDU_LVL_UNI,2014
1,1,2.41,WODONGA,EDU_LVL_UNI,2014
1,133,320.61,WODONGA,EDU_LVL_UNI,2014
1,50,120.53,WODONGA,EDU_LVL_UNI,2014
1,76,29.62,WYNDHAM,EDU_LVL_UNI,2014
1,2,0.78,WYNDHAM,EDU_LVL_UNI,2014
1,778,303.2,WYNDHAM,EDU_LVL_UNI,2014
1,353,137.57,WYNDHAM,EDU_LVL_UNI,2014
1,2,0.78,WYNDHAM,EDU_LVL_UNI,2014
1,82,83.45,YARRA,EDU_LVL_UNI,2014
1,5,5.09,YARRA,EDU_LVL_UNI,2014
1,582,592.29,YARRA,EDU_LVL_UNI,2014
1,499,507.82,YARRA,EDU_LVL_UNI,2014
1,2,2.04,YARRA,EDU_LVL_UNI,2014
1,34,21.47,YARRA RANGES,EDU_LVL_UNI,2014
1,253,159.77,YARRA RANGES,EDU_LVL_UNI,2014
1,211,133.25,YARRA RANGES,EDU_LVL_UNI,2014
1,340,316.47,BALLARAT,EDU_LVL_UNI,2014
1,872,811.65,BALLARAT,EDU_LVL_UNI,2014
1,496,461.67,BALLARAT,EDU_LVL_UNI,2014
1,67,62.36,BALLARAT,EDU_LVL_UNI,2014
1,166,154.51,BALLARAT,EDU_LVL_UNI,2014
1,752,699.95,BALLARAT,EDU_LVL_UNI,2014
1,10,135.34,PYRENEES,EDU_LVL_UNI,2014
1,9,121.81,PYRENEES,EDU_LVL_UNI,2014
1,6,81.21,PYRENEES,EDU_LVL_UNI,2014
1,1,13.53,PYRENEES,EDU_LVL_UNI,2014
1,2,27.07,PYRENEES,EDU_LVL_UNI,2014
1,64,866.2,PYRENEES,EDU_LVL_UNI,2014
1,282,215.45,BANYULE,EDU_LVL_UNI,2014
1,1180,901.54,BANYULE,EDU_LVL_UNI,2014
1,250,191,BANYULE,EDU_LVL_UNI,2014
1,70,53.48,BANYULE,EDU_LVL_UNI,2014
1,177,135.23,BANYULE,EDU_LVL_UNI,2014
1,4,3.06,BANYULE,EDU_LVL_UNI,2014
1,539,411.81,BANYULE,EDU_LVL_UNI,2014
1,29,82.8,BASS COAST,EDU_LVL_UNI,2014
1,77,219.84,BASS COAST,EDU_LVL_UNI,2014
1,81,231.27,BASS COAST,EDU_LVL_UNI,2014
1,27,77.09,BASS COAST,EDU_LVL_UNI,2014
1,16,45.68,BASS COAST,EDU_LVL_UNI,2014
1,187,533.91,BASS COAST,EDU_LVL_UNI,2014
1,22,74.82,SOUTH GIPPSLAND,EDU_LVL_UNI,2014
1,38,129.24,SOUTH GIPPSLAND,EDU_LVL_UNI,2014
1,17,57.82,SOUTH GIPPSLAND,EDU_LVL_UNI,2014
1,3,10.2,SOUTH GIPPSLAND,EDU_LVL_UNI,2014
1,11,37.41,SOUTH GIPPSLAND,EDU_LVL_UNI,2014
1,123,418.32,SOUTH GIPPSLAND,EDU_LVL_UNI,2014
1,104,200.88,BAW BAW,EDU_LVL_UNI,2014
1,348,672.18,BAW BAW,EDU_LVL_UNI,2014
1,87,168.05,BAW BAW,EDU_LVL_UNI,2014
1,10,19.32,BAW BAW,EDU_LVL_UNI,2014
1,76,146.8,BAW BAW,EDU_LVL_UNI,2014
1,301,581.4,BAW BAW,EDU_LVL_UNI,2014
1,14,100.16,BENALLA,EDU_LVL_UNI,2014
1,64,457.89,BENALLA,EDU_LVL_UNI,2014
1,24,171.71,BENALLA,EDU_LVL_UNI,2014
1,6,42.93,BENALLA,EDU_LVL_UNI,2014
1,14,100.16,BENALLA,EDU_LVL_UNI,2014
1,78,558.05,BENALLA,EDU_LVL_UNI,2014
1,3,33.78,MANSFIELD,EDU_LVL_UNI,2014
1,21,236.46,MANSFIELD,EDU_LVL_UNI,2014
1,6,67.56,MANSFIELD,EDU_LVL_UNI,2014
1,7,78.82,MANSFIELD,EDU_LVL_UNI,2014
1,4,45.04,MANSFIELD,EDU_LVL_UNI,2014
1,39,439.15,MANSFIELD,EDU_LVL_UNI,2014
1,12,83.83,MURRINDINDI,EDU_LVL_UNI,2014
1,33,230.54,MURRINDINDI,EDU_LVL_UNI,2014
1,11,76.85,MURRINDINDI,EDU_LVL_UNI,2014
1,1,6.99,MURRINDINDI,EDU_LVL_UNI,2014
1,4,27.94,MURRINDINDI,EDU_LVL_UNI,2014
1,56,391.23,MURRINDINDI,EDU_LVL_UNI,2014
1,176,152.04,GREATER BENDIGO,EDU_LVL_UNI,2014
1,579,500.18,GREATER BENDIGO,EDU_LVL_UNI,2014
1,383,330.86,GREATER BENDIGO,EDU_LVL_UNI,2014
1,82,70.84,GREATER BENDIGO,EDU_LVL_UNI,2014
1,137,118.35,GREATER BENDIGO,EDU_LVL_UNI,2014
1,648,559.79,GREATER BENDIGO,EDU_LVL_UNI,2014
1,213,117.4,BOROONDARA,EDU_LVL_UNI,2014
1,1397,769.97,BOROONDARA,EDU_LVL_UNI,2014
1,277,152.67,BOROONDARA,EDU_LVL_UNI,2014
1,92,50.71,BOROONDARA,EDU_LVL_UNI,2014
1,67,36.93,BOROONDARA,EDU_LVL_UNI,2014
1,514,283.3,BOROONDARA,EDU_LVL_UNI,2014
1,580,275.78,BRIMBANK,EDU_LVL_UNI,2014
1,2209,1050.34,BRIMBANK,EDU_LVL_UNI,2014
1,529,251.53,BRIMBANK,EDU_LVL_UNI,2014
1,108,51.35,BRIMBANK,EDU_LVL_UNI,2014
1,299,142.17,BRIMBANK,EDU_LVL_UNI,2014
1,1,0.48,BRIMBANK,EDU_LVL_UNI,2014
1,1514,719.88,BRIMBANK,EDU_LVL_UNI,2014
1,91,242.37,CAMPASPE,EDU_LVL_UNI,2014
1,239,636.56,CAMPASPE,EDU_LVL_UNI,2014
1,95,253.03,CAMPASPE,EDU_LVL_UNI,2014
1,38,101.21,CAMPASPE,EDU_LVL_UNI,2014
1,43,114.53,CAMPASPE,EDU_LVL_UNI,2014
1,273,727.12,CAMPASPE,EDU_LVL_UNI,2014
1,160,147.97,CARDINIA,EDU_LVL_UNI,2014
1,474,438.35,CARDINIA,EDU_LVL_UNI,2014
1,162,149.82,CARDINIA,EDU_LVL_UNI,2014
1,52,48.09,CARDINIA,EDU_LVL_UNI,2014
1,83,76.76,CARDINIA,EDU_LVL_UNI,2014
1,2,1.85,CARDINIA,EDU_LVL_UNI,2014
1,470,434.65,CARDINIA,EDU_LVL_UNI,2014
1,658,193.05,CASEY,EDU_LVL_UNI,2014
1,2182,640.17,CASEY,EDU_LVL_UNI,2014
1,701,205.66,CASEY,EDU_LVL_UNI,2014
1,78,22.88,CASEY,EDU_LVL_UNI,2014
1,267,78.33,CASEY,EDU_LVL_UNI,2014
1,1,0.29,CASEY,EDU_LVL_UNI,2014
1,1381,405.16,CASEY,EDU_LVL_UNI,2014
1,19,144.66,CENTRAL GOLDFIELDS,EDU_LVL_UNI,2014
1,47,357.84,CENTRAL GOLDFIELDS,EDU_LVL_UNI,2014
1,25,190.34,CENTRAL GOLDFIELDS,EDU_LVL_UNI,2014
1,10,76.14,CENTRAL GOLDFIELDS,EDU_LVL_UNI,2014
1,5,38.07,CENTRAL GOLDFIELDS,EDU_LVL_UNI,2014
1,64,487.27,CENTRAL GOLDFIELDS,EDU_LVL_UNI,2014
1,8,106.74,LODDON,EDU_LVL_UNI,2014
1,19,253.51,LODDON,EDU_LVL_UNI,2014
1,10,133.43,LODDON,EDU_LVL_UNI,2014
1,2,26.69,LODDON,EDU_LVL_UNI,2014
1,1,13.34,LODDON,EDU_LVL_UNI,2014
1,72,960.68,LODDON,EDU_LVL_UNI,2014
1,714,443.57,DAREBIN,EDU_LVL_UNI,2014
1,2403,1492.87,DAREBIN,EDU_LVL_UNI,2014
1,731,454.14,DAREBIN,EDU_LVL_UNI,2014
1,265,164.63,DAREBIN,EDU_LVL_UNI,2014
1,255,158.42,DAREBIN,EDU_LVL_UNI,2014
1,2,1.24,DAREBIN,EDU_LVL_UNI,2014
1,959,595.78,DAREBIN,EDU_LVL_UNI,2014
1,22,47.23,EAST GIPPSLAND,EDU_LVL_UNI,2014
1,114,244.75,EAST GIPPSLAND,EDU_LVL_UNI,2014
1,153,328.48,EAST GIPPSLAND,EDU_LVL_UNI,2014
1,23,49.38,EAST GIPPSLAND,EDU_LVL_UNI,2014
1,27,57.97,EAST GIPPSLAND,EDU_LVL_UNI,2014
1,232,498.09,EAST GIPPSLAND,EDU_LVL_UNI,2014
1,292,205.72,FRANKSTON,EDU_LVL_UNI,2014
1,1327,934.89,FRANKSTON,EDU_LVL_UNI,2014
1,609,429.05,FRANKSTON,EDU_LVL_UNI,2014
1,101,71.16,FRANKSTON,EDU_LVL_UNI,2014
1,248,174.72,FRANKSTON,EDU_LVL_UNI,2014
1,3,2.11,FRANKSTON,EDU_LVL_UNI,2014
1,797,561.5,FRANKSTON,EDU_LVL_UNI,2014
1,547,218.05,GREATER GEELONG,EDU_LVL_UNI,2014
1,1897,756.22,GREATER GEELONG,EDU_LVL_UNI,2014
1,911,363.16,GREATER GEELONG,EDU_LVL_UNI,2014
1,189,75.34,GREATER GEELONG,EDU_LVL_UNI,2014
1,250,99.66,GREATER GEELONG,EDU_LVL_UNI,2014
1,1,0.4,GREATER GEELONG,EDU_LVL_UNI,2014
1,1873,746.65,GREATER GEELONG,EDU_LVL_UNI,2014
1,2,66.63,QUEENSCLIFFE,EDU_LVL_UNI,2014
1,10,333.13,QUEENSCLIFFE,EDU_LVL_UNI,2014
1,1,33.31,QUEENSCLIFFE,EDU_LVL_UNI,2014
1,4,133.25,QUEENSCLIFFE,EDU_LVL_UNI,2014
1,12,399.76,QUEENSCLIFFE,EDU_LVL_UNI,2014
1,141,134.17,BAYSIDE,EDU_LVL_UNI,2014
1,777,739.36,BAYSIDE,EDU_LVL_UNI,2014
1,127,120.85,BAYSIDE,EDU_LVL_UNI,2014
1,124,117.99,BAYSIDE,EDU_LVL_UNI,2014
1,50,47.58,BAYSIDE,EDU_LVL_UNI,2014
1,304,289.27,BAYSIDE,EDU_LVL_UNI,2014
1,175,113.59,GLEN EIRA,EDU_LVL_UNI,2014
1,972,630.92,GLEN EIRA,EDU_LVL_UNI,2014
1,208,135.01,GLEN EIRA,EDU_LVL_UNI,2014
1,149,96.72,GLEN EIRA,EDU_LVL_UNI,2014
1,69,44.79,GLEN EIRA,EDU_LVL_UNI,2014
1,3,1.95,GLEN EIRA,EDU_LVL_UNI,2014
1,396,257.04,GLEN EIRA,EDU_LVL_UNI,2014
1,681,407.53,GREATER DANDENONG,EDU_LVL_UNI,2014
1,1923,1150.78,GREATER DANDENONG,EDU_LVL_UNI,2014
1,499,298.62,GREATER DANDENONG,EDU_LVL_UNI,2014
1,61,36.5,GREATER DANDENONG,EDU_LVL_UNI,2014
1,262,156.79,GREATER DANDENONG,EDU_LVL_UNI,2014
1,7,4.19,GREATER DANDENONG,EDU_LVL_UNI,2014
1,1075,643.31,GREATER DANDENONG,EDU_LVL_UNI,2014
1,170,256.46,GREATER SHEPPARTON,EDU_LVL_UNI,2014
1,467,704.51,GREATER SHEPPARTON,EDU_LVL_UNI,2014
1,324,488.78,GREATER SHEPPARTON,EDU_LVL_UNI,2014
1,98,147.84,GREATER SHEPPARTON,EDU_LVL_UNI,2014
1,126,190.08,GREATER SHEPPARTON,EDU_LVL_UNI,2014
1,426,642.65,GREATER SHEPPARTON,EDU_LVL_UNI,2014
1,176,182.65,HOBSONS BAY,EDU_LVL_UNI,2014
1,713,739.92,HOBSONS BAY,EDU_LVL_UNI,2014
1,164,170.19,HOBSONS BAY,EDU_LVL_UNI,2014
1,108,112.08,HOBSONS BAY,EDU_LVL_UNI,2014
1,92,95.47,HOBSONS BAY,EDU_LVL_UNI,2014
1,3,3.11,HOBSONS BAY,EDU_LVL_UNI,2014
1,630,653.79,HOBSONS BAY,EDU_LVL_UNI,2014
1,2,35.57,HINDMARSH,EDU_LVL_UNI,2014
1,5,88.92,HINDMARSH,EDU_LVL_UNI,2014
1,5,88.92,HINDMARSH,EDU_LVL_UNI,2014
1,1,17.78,HINDMARSH,EDU_LVL_UNI,2014
1,5,88.92,HINDMARSH,EDU_LVL_UNI,2014
1,15,266.77,HINDMARSH,EDU_LVL_UNI,2014
1,13,65.27,HORSHAM,EDU_LVL_UNI,2014
1,100,502.06,HORSHAM,EDU_LVL_UNI,2014
1,56,281.15,HORSHAM,EDU_LVL_UNI,2014
1,29,145.6,HORSHAM,EDU_LVL_UNI,2014
1,26,130.53,HORSHAM,EDU_LVL_UNI,2014
1,109,547.24,HORSHAM,EDU_LVL_UNI,2014
1,1,26.09,WEST WIMMERA,EDU_LVL_UNI,2014
1,2,52.18,WEST WIMMERA,EDU_LVL_UNI,2014
1,2,52.18,WEST WIMMERA,EDU_LVL_UNI,2014
1,12,313.07,WEST WIMMERA,EDU_LVL_UNI,2014
1,952,421.23,HUME,EDU_LVL_UNI,2014
1,2428,1074.32,HUME,EDU_LVL_UNI,2014
1,522,230.97,HUME,EDU_LVL_UNI,2014
1,46,20.35,HUME,EDU_LVL_UNI,2014
1,342,151.32,HUME,EDU_LVL_UNI,2014
1,9,3.98,HUME,EDU_LVL_UNI,2014
1,1741,770.34,HUME,EDU_LVL_UNI,2014
1,247,150.96,KINGSTON,EDU_LVL_UNI,2014
1,1284,784.77,KINGSTON,EDU_LVL_UNI,2014
1,620,378.94,KINGSTON,EDU_LVL_UNI,2014
1,202,123.46,KINGSTON,EDU_LVL_UNI,2014
1,131,80.07,KINGSTON,EDU_LVL_UNI,2014
1,2,1.22,KINGSTON,EDU_LVL_UNI,2014
1,788,481.62,KINGSTON,EDU_LVL_UNI,2014
1,373,227.72,KNOX,EDU_LVL_UNI,2014
1,1235,753.98,KNOX,EDU_LVL_UNI,2014
1,439,268.02,KNOX,EDU_LVL_UNI,2014
1,59,36.02,KNOX,EDU_LVL_UNI,2014
1,223,136.14,KNOX,EDU_LVL_UNI,2014
1,1,0.61,KNOX,EDU_LVL_UNI,2014
1,628,383.4,KNOX,EDU_LVL_UNI,2014
1,171,228.07,LATROBE,EDU_LVL_UNI,2014
1,715,953.64,LATROBE,EDU_LVL_UNI,2014
1,489,652.21,LATROBE,EDU_LVL_UNI,2014
1,62,82.69,LATROBE,EDU_LVL_UNI,2014
1,123,164.05,LATROBE,EDU_LVL_UNI,2014
1,1,1.33,LATROBE,EDU_LVL_UNI,2014
1,640,853.61,LATROBE,EDU_LVL_UNI,2014
1,67,135.58,MACEDON RANGES,EDU_LVL_UNI,2014
1,187,378.42,MACEDON RANGES,EDU_LVL_UNI,2014
1,52,105.23,MACEDON RANGES,EDU_LVL_UNI,2014
1,12,24.28,MACEDON RANGES,EDU_LVL_UNI,2014
1,35,70.83,MACEDON RANGES,EDU_LVL_UNI,2014
1,205,414.85,MACEDON RANGES,EDU_LVL_UNI,2014
1,9,46.29,MOUNT ALEXANDER,EDU_LVL_UNI,2014
1,21,108.02,MOUNT ALEXANDER,EDU_LVL_UNI,2014
1,23,118.3,MOUNT ALEXANDER,EDU_LVL_UNI,2014
1,8,41.15,MOUNT ALEXANDER,EDU_LVL_UNI,2014
1,8,41.15,MOUNT ALEXANDER,EDU_LVL_UNI,2014
1,1,5.14,MOUNT ALEXANDER,EDU_LVL_UNI,2014
1,83,426.92,MOUNT ALEXANDER,EDU_LVL_UNI,2014
1,108,85.14,MANNINGHAM,EDU_LVL_UNI,2014
1,684,539.24,MANNINGHAM,EDU_LVL_UNI,2014
1,230,181.32,MANNINGHAM,EDU_LVL_UNI,2014
1,13,10.25,MANNINGHAM,EDU_LVL_UNI,2014
1,86,67.8,MANNINGHAM,EDU_LVL_UNI,2014
1,292,230.2,MANNINGHAM,EDU_LVL_UNI,2014
1,392,422.97,MARIBYRNONG,EDU_LVL_UNI,2014
1,1387,1496.57,MARIBYRNONG,EDU_LVL_UNI,2014
1,381,411.1,MARIBYRNONG,EDU_LVL_UNI,2014
1,181,195.3,MARIBYRNONG,EDU_LVL_UNI,2014
1,150,161.85,MARIBYRNONG,EDU_LVL_UNI,2014
1,1,1.08,MARIBYRNONG,EDU_LVL_UNI,2014
1,752,811.41,MARIBYRNONG,EDU_LVL_UNI,2014
1,170,144.01,MAROONDAH,EDU_LVL_UNI,2014
1,742,628.55,MAROONDAH,EDU_LVL_UNI,2014
1,345,292.25,MAROONDAH,EDU_LVL_UNI,2014
1,34,28.8,MAROONDAH,EDU_LVL_UNI,2014
1,102,86.4,MAROONDAH,EDU_LVL_UNI,2014
1,394,333.76,MAROONDAH,EDU_LVL_UNI,2014
1,624,358.25,MELBOURNE,EDU_LVL_UNI,2014
1,1762,1011.58,MELBOURNE,EDU_LVL_UNI,2014
1,1721,988.04,MELBOURNE,EDU_LVL_UNI,2014
1,1081,620.61,MELBOURNE,EDU_LVL_UNI,2014
1,499,286.48,MELBOURNE,EDU_LVL_UNI,2014
1,11,6.32,MELBOURNE,EDU_LVL_UNI,2014
1,3662,2102.39,MELBOURNE,EDU_LVL_UNI,2014
1,324,208.55,MELTON,EDU_LVL_UNI,2014
1,1147,738.3,MELTON,EDU_LVL_UNI,2014
1,376,242.02,MELTON,EDU_LVL_UNI,2014
1,35,22.53,MELTON,EDU_LVL_UNI,2014
1,172,110.71,MELTON,EDU_LVL_UNI,2014
1,1,0.64,MELTON,EDU_LVL_UNI,2014
1,908,584.46,MELTON,EDU_LVL_UNI,2014
1,110,198.13,MILDURA,EDU_LVL_UNI,2014
1,345,621.41,MILDURA,EDU_LVL_UNI,2014
1,223,401.66,MILDURA,EDU_LVL_UNI,2014
1,57,102.67,MILDURA,EDU_LVL_UNI,2014
1,74,133.29,MILDURA,EDU_LVL_UNI,2014
1,380,684.45,MILDURA,EDU_LVL_UNI,2014
1,67,151.75,MITCHELL,EDU_LVL_UNI,2014
1,168,380.52,MITCHELL,EDU_LVL_UNI,2014
